,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
2706,2.7362,-0.29337,5.6766,0,3,3,0,0.15385,27.597,0.18922,0.10245,0.0012958,-0.15554,2.2142,-0.019457,0.012014,0.028665,0.010407,-0.012636,-0.018993,0.0087697,0.018836,0.012249,0.013284,0.021008,0.067367,0.15026,0.14997,0.14136,0.12278,0.1111,0.099372,0.083647,0.56779,0.070257,1.0987,0.072768,0.97667,1.0933,0.06623,0.30333,1.4054,1.2196,0.067895,0.042535,0.48
2707,1.4098,-2.9866,5.8024,-25,25,0,0,0,3.3592,0.3982,0.11721,0.0010612,0.41117,2.1128,-0.026695,-0.016485,0.016006,0.04898,0.0054992,-0.027305,0.013283,0.07569,0.051267,0.024891,0.0092261,0.014784,0.19197,0.19185,0.17943,0.10545,0.057598,0.039954,0.044597,-0.82716,0.045269,1.036,0.011913,1.0067,1.0367,0.011498,0.046667,0.24833,0.29278,0.015205,0.0099443,0
2708,1.0704,-0.99287,25.043,3,10,13,0,0.3,1241.2,0.20255,1.1135,0.1247,-0.16402,2.3004,-0.0050524,-0.050589,-0.019401,0.049476,0.032748,-0.0071812,0.00061928,0.0055165,0.007126,0.0094002,0.04769,0.035886,0.14186,0.14186,0.14129,0.13624,0.12996,0.12216,0.080384,-0.36468,0.44409,0.89189,0.27325,0.26,1.0317,0.30637,0.89667,7.8983,1.2072,0.2928,0.22643,0.55172
2709,1.5656,-2.0473,11.122,-3,6,3,0,0,8.4622,0.39048,0.17555,0.00083453,0.53811,2.4752,0.03482,0.0089553,-0.015604,-0.020549,-0.0087828,0.0011609,0.017313,0.056813,0.038451,0.032693,0.01577,0.026557,0.1892,0.18835,0.17104,0.11424,0.07591,0.04446,0.029205,1.0572,0.10188,0.96797,0.055275,0.78667,0.96667,0.057104,0.34667,0.66597,0.67839,0.091841,0.081594,0.18182
2710,1.9042,-2.7393,11.325,-42,42,0,0,0.090909,39.603,0.2929,0.17673,0.0021144,-0.0050267,1.5398,0.047894,0.043426,0.016027,-0.016037,-0.042262,-0.049048,0.014054,0.028465,0.024355,0.016134,0.050434,0.010333,0.16183,0.16129,0.1484,0.12229,0.10277,0.095746,0.063894,0.77997,0.1081,0.63818,0.0053534,0.62667,0.64,0.0083885,0.02,0.30389,0.40218,0.0074536,0.0045168,0
2711,1.1494,-2.2644,40.576,-11,13,2,0,0.066667,120.12,0.16991,0.31117,0.0021678,0.13248,1.8825,0.01496,0.036883,0.025906,-0.014095,-0.031227,-0.032427,0.0044236,0.010626,0.012055,0.0091094,0.040926,0.055964,0.14597,0.1458,0.14146,0.13097,0.11936,0.11105,0.072292,1.1176,0.22035,0.95822,0.058851,0.8,0.965,0.061416,0.24333,1.4304,0.81401,0.035547,0.023653,0.13793
2712,1.6487,-2.2889,13.433,-36,36,0,0,0,162.93,0.50239,0.25823,0.0055494,-0.45364,2.5393,0.070322,0.060151,0.026304,-0.010737,-0.045659,-0.10038,0.014988,0.047735,0.052552,0.029423,0.010331,0.0084598,0.16981,0.17036,0.15776,0.11493,0.072107,0.061989,0.089545,0.87885,0.19863,0.60008,0.019247,0.55667,0.6,0.032074,0.1,2.0345,2.1053,0.018708,0.010678,0
2713,2.0188,-1.5821,18.052,-3,5,2,0,0.45455,112.63,0.35239,1.0394,0.0049412,0.3785,3.7154,-0.0044403,-0.00034368,0.016145,0.020453,-0.023727,-0.0080873,0.00090149,0.011045,0.025994,0.032167,0.0355,0.034338,0.15142,0.15158,0.15109,0.14089,0.11659,0.088185,0.060303,0.25514,0.40562,1.2523,0.045465,1.15,1.2583,0.036306,0.16667,0.59528,0.99819,0.078488,0.052422,0.52381
2714,1.9677,-2.0684,6.3517,-21,21,0,0,0,2.5869,0.49835,0.17446,0.00047731,0.25829,1.7954,0.0083591,0.026763,0.0085747,-0.015203,-0.017295,-0.011199,0.016835,0.05486,0.058877,0.049383,0.0062271,0.010088,0.1977,0.19729,0.18053,0.12581,0.067262,0.020114,0.015019,0.91061,0.054381,1.0205,0.025071,0.97,1.0217,0.024568,0.10333,0.5357,0.60429,0.026628,0.013951,0.037037
2715,1.9406,-0.31578,14.699,41,0,41,0,0,6.8305,0.49803,0.25795,0.00025955,0.47501,4.0498,-0.0035998,-0.0012721,0.00069643,0.0012326,0.0010831,0.0018597,0.010262,0.053134,0.047147,0.02515,0.011584,0.0015671,0.15667,0.15843,0.15179,0.10585,0.074568,0.07877,0.12508,-1.0415,0.091952,0.57973,0.14179,0.40333,0.53,0.24457,0.78333,9.2171,8.8201,0.2196,0.15248,0.7551
2716,0.28474,-2.2412,8.2263,-6,14,8,0,0,2.3627,0.42521,0.19555,0.0012707,0.35009,1.6938,-0.02245,0.014114,0.04766,0.022179,-0.025866,-0.035637,0.015684,0.045435,0.0408,0.04241,0.014914,0.026654,0.18469,0.18432,0.16864,0.12348,0.083481,0.041956,0.027535,0.90943,0.061664,1.1156,0.21308,0.97333,1.04,0.191,0.85333,3.1031,0.50197,0.26741,0.23513,0.25
2717,1.4302,-1.8472,4.2755,-8,8,0,0,0.026316,8.6576,0.51203,0.12786,0.0013167,0.43149,2.1294,0.048801,0.031448,-0.004087,-0.025718,-0.029283,-0.021161,0.018649,0.049486,0.052433,0.021353,0.0095858,0.0045358,0.16043,0.16097,0.14577,0.10409,0.068269,0.078832,0.1256,0.61634,0.11286,0.66798,0.043,0.57667,0.67,0.064372,0.16333,2.0271,1.0779,0.022859,0.012159,0
2718,2.1466,0.060959,12.806,28,0,30,1,0.027778,60.139,0.48229,0.48633,0.0018405,-0.20753,2.6419,-0.0055074,-0.0012929,0.0010823,0.003478,0.0096054,-0.0073654,0.0066389,0.027978,0.050711,0.031397,0.033225,0.021044,0.17443,0.17418,0.16757,0.13963,0.08904,0.057966,0.026188,0.81325,0.14231,0.91898,0.26541,0.60667,0.89667,0.28881,1.22,7.6431,2.0711,0.35781,0.22032,0.82857
2719,0.24987,-2.4679,45.475,-22,28,6,0,0.12766,446.55,0.29471,0.64043,0.02174,0.10851,2.3447,-0.030814,-0.017074,-0.0056061,0.013757,0.031305,0.0084311,0.0037579,0.016836,0.023336,0.023427,0.042271,0.030068,0.15237,0.15249,0.14938,0.13384,0.11317,0.095017,0.064046,1.0381,0.25296,0.60809,0.090369,0.47,0.59667,0.14861,0.71667,2.3025,1.6445,0.097626,0.092339,0.1087
2720,1.3896,-1.9397,4.5928,-14,17,3,0,0.28169,55.663,0.28828,0.24097,0.0010053,-0.36044,2.5223,-0.0097606,0.0081486,0.023009,0.016565,-0.014751,-0.023211,0.0020665,0.008694,0.0124,0.023107,0.017207,0.024453,0.11207,0.11427,0.11679,0.11724,0.12326,0.1369,0.19154,-0.28092,0.096932,0.4,0.015816,0.36333,0.4,0.039541,0.073333,2.0833,1.8167,0.013452,0.0086168,0
2721,0.14335,-2.8486,36.291,-32,36,4,0,0.071429,289.56,0.26333,0.51817,0.011339,0.019127,1.6929,0.054419,0.064891,0.023125,-0.040547,-0.057078,-0.04481,0.0071213,0.015705,0.018039,0.027847,0.034965,0.036987,0.15771,0.15724,0.15013,0.13444,0.11643,0.08892,0.054464,-1.1469,0.23958,0.67325,0.074479,0.31667,0.69,0.11063,0.38667,1.9404,0.39114,0.075762,0.073106,0.073171
2722,1.0308,-2.8861,12.678,-42,42,0,0,0,102.79,0.61241,0.39068,0.0022017,0.70937,2.0952,0.071196,0.034115,-0.01164,-0.035125,-0.038472,-0.020073,0.008802,0.044551,0.058738,0.042872,0.016751,0.017494,0.18044,0.1806,0.17244,0.13044,0.074657,0.037896,0.034304,0.80743,0.10991,0.60936,0.020319,0.56,0.61333,0.033345,0.10333,1.1418,0.5689,0.00953,0.0058977,0
2723,2.0794,-1.109,12.166,4,3,5,-1,0,20.501,0.44004,0.25717,0.0014892,0.27033,1.882,-0.0040217,0.041507,0.038743,-0.014539,-0.030004,-0.031686,0.01434,0.041281,0.04362,0.029138,0.024348,0.023671,0.1821,0.18149,0.16719,0.126,0.082584,0.053902,0.030334,-1.175,0.1544,0.91844,0.054686,0.83,0.91,0.059542,0.19,1.4919,1.1396,0.043769,0.025199,0.27586
2724,0.7822,-1.393,5.2158,17,0,19,1,0.39474,59.78,0.24657,0.13856,0.0032195,0.32508,2.278,0.010924,0.0022446,-0.013682,-0.0013744,-0.0024518,0.0043402,0.0078552,0.016601,0.015442,0.019138,0.023478,0.040854,0.12727,0.12723,0.12294,0.11397,0.11281,0.12153,0.15089,-0.25375,0.12573,0.75825,0.20531,0.27,0.86167,0.27078,0.71333,8.5174,2.0486,0.24836,0.19172,0.48649
2725,1.9253,-2.242,4.5034,-19,19,0,0,0,2.8129,0.54055,0.15877,0.0027395,0.8841,2.2684,0.092099,0.039479,-0.01383,-0.032775,-0.039826,-0.045147,0.014631,0.054978,0.064747,0.037403,0.0082354,0.0070989,0.19287,0.19268,0.17855,0.12458,0.062848,0.030776,0.030608,0.72194,0.045053,0.88441,0.014257,0.85333,0.88333,0.01612,0.053333,0.40073,0.41082,0.014619,0.0083268,0
2726,1.4307,-2.2722,14.379,-5,5,0,0,0.0625,7.0237,0.60287,0.52934,0.0014396,0.54457,1.7747,0.049196,0.037904,-0.0024961,-0.022623,-0.030986,-0.030995,0.0067564,0.034029,0.07042,0.048966,0.018463,0.009124,0.18613,0.1858,0.17908,0.14513,0.074947,0.028951,0.012195,0.85097,0.10986,0.79604,0.01906,0.76333,0.79333,0.023944,0.066667,0.32243,0.28474,0.01936,0.012527,0
2727,0.44183,-2.3534,56.065,-4,5,1,0,0.27273,1008.9,0.23333,0.70507,0.13695,-0.1908,2.6155,-0.22923,0.03679,0.13058,0.07598,0.011467,-0.025594,0.00090421,0.0038624,0.0095872,0.017153,0.04185,0.011103,0.10333,0.10483,0.10682,0.11556,0.1293,0.1382,0.21749,0.86499,0.41056,0.87667,0.12392,0.80333,0.83667,0.14135,0.43667,0.88213,0.1749,0.13527,0.12898,0.1
2728,1.6818,-2.2285,1.9685,-16,17,1,0,0.23077,4.1126,0.31651,0.1251,0.0012068,0.24844,1.6617,-0.033268,-0.028387,-0.013722,0.026367,0.044474,0.0045363,0.005706,0.015199,0.016737,0.023467,0.014306,0.040953,0.14385,0.1441,0.13968,0.12705,0.11543,0.10311,0.1104,0.34343,0.068081,1.0894,0.034564,0.99333,1.0967,0.031729,0.15667,0.59292,0.67624,0.047605,0.03816,0.16
2729,1.9957,-1.6559,3.432,-2,2,0,0,0.041667,4.0105,0.21951,0.22969,0.00057519,-0.31521,2.2063,-0.01904,-0.0060533,0.011823,0.023173,0.0047474,-0.014649,0.0031406,0.0075378,0.011827,0.020651,0.021219,0.072612,0.14352,0.14335,0.14027,0.13276,0.12109,0.10125,0.080767,0.27813,0.064212,1.1383,0.043849,1.07,1.145,0.03852,0.13667,0.76135,0.84919,0.050169,0.02801,0.30435
2730,2.1401,-0.38029,9.1336,29,1,30,0,0.073171,54.077,0.34345,0.17208,0.0016867,0.091945,2.5425,-0.004315,-0.0054756,-0.0071558,-0.0069442,0.0066944,0.017196,0.010856,0.043756,0.03289,0.031196,0.028926,0.021573,0.17424,0.17406,0.16366,0.12165,0.091036,0.063807,0.042355,0.37823,0.20037,0.62171,0.10501,0.47667,0.59333,0.16891,0.39,5.7238,6.6108,0.16053,0.096538,0.775
2731,2.5588,0.26518,25.293,34,0,38,2,0.022222,626.26,0.36269,0.31008,0.0037118,-0.20636,3.279,-0.002299,0.0037015,0.0045877,0.00065331,-0.0021213,-0.0045222,0.0087263,0.027694,0.025949,0.021706,0.036088,0.072925,0.1523,0.15208,0.14383,0.11804,0.095836,0.080613,0.064214,1.1119,0.26324,0.61837,0.12599,0.41667,0.63667,0.20374,0.43333,8.0019,8.1666,0.16341,0.09132,0.84091
2732,2.0584,-1.8056,13.247,-21,21,0,0,0,10.804,0.40652,0.15469,0.0026557,-0.43119,1.8134,0.010948,0.044014,0.054097,0.013834,-0.045907,-0.076986,0.027922,0.0823,0.054738,0.020362,0.0072222,0.0082746,0.20867,0.20767,0.18019,0.0988,0.045877,0.029028,0.028938,1.2159,0.093198,0.73219,0.018409,0.69333,0.73167,0.025143,0.083333,0.73296,0.63735,0.015519,0.009167,0
2733,1.0379,-2.0008,22.692,-24,32,8,0,0.045455,445.76,0.23357,0.61124,0.0052517,1.5235,6.0208,-0.018348,-0.015023,-0.015378,-0.022105,-0.007968,0.078821,0.0030814,0.0080822,0.018118,0.019558,0.015142,0.069859,0.14498,0.14485,0.1419,0.13408,0.11662,0.098149,0.085587,-0.37306,0.23956,0.31769,0.028041,0.29333,0.31333,0.088265,0.25667,2.9012,4.1025,0.034153,0.03087,0.034483
2734,1.0346,-1.9872,4.8832,0,8,8,0,0,3.6351,0.38807,0.086511,0.00079598,-0.14954,1.7476,0.00027064,0.022711,0.032482,0.006325,-0.023954,-0.037834,0.0375,0.083548,0.048577,0.036424,0.0098267,0.0013701,0.22162,0.21817,0.18067,0.097126,0.048656,0.012964,0.0035525,0.83127,0.054155,0.87011,0.095961,0.44667,0.87667,0.11029,0.59,1.6653,1.5094,0.13038,0.11585,0.26667
2735,2.7384,-0.55192,8.1938,6,2,10,1,0,2.753,0.54176,0.26992,0.00088583,0.17731,1.8215,0.020456,0.037527,0.012322,-0.016909,-0.026366,-0.027029,0.0086457,0.045559,0.064639,0.039606,0.01463,0.010274,0.18638,0.18621,0.1779,0.13303,0.071288,0.035241,0.026592,1.031,0.072013,0.96012,0.049395,0.85,0.975,0.051447,0.18,1.2109,1.2568,0.057628,0.037075,0.37037
2736,1.4098,-2.1354,11.759,-20,21,1,0,0.051282,38.049,0.32529,0.15361,0.0034693,0.0042715,1.9422,0.036531,0.062104,0.026381,-0.024505,-0.043508,-0.057003,0.016593,0.039167,0.027619,0.018946,0.021779,0.018563,0.15324,0.15385,0.14013,0.10668,0.090735,0.094621,0.11808,0.87484,0.12526,0.74154,0.043507,0.64333,0.74333,0.058672,0.17667,1.7068,0.72372,0.019728,0.013959,0.052632
2737,1.6864,-2.6458,8.0234,-27,27,0,0,0,4.9127,0.43875,0.19792,0.00038822,0.2389,1.554,0.01962,0.024792,0.0052732,-0.013716,-0.017585,-0.018383,0.015677,0.046828,0.052939,0.024043,0.019865,0.025635,0.18565,0.18496,0.16933,0.12375,0.07197,0.048921,0.030432,0.89276,0.056489,0.85946,0.018229,0.83,0.85667,0.02121,0.073333,1.0382,1.0006,0.017093,0.0097448,0
2738,0.78574,-1.3539,56.95,20,0,20,0,0.12121,731.05,0.14831,0.73065,0.022738,0.1836,2.1612,-0.077271,-0.074062,-0.026736,0.025745,0.061568,0.090756,0.0022549,0.0059693,0.0070158,0.021509,0.053086,0.036658,0.14412,0.14398,0.1419,0.13628,0.12953,0.1108,0.0669,0.9454,0.2644,0.87646,0.24789,0.31,0.9,0.28283,1.5433,5.0294,2.4721,0.30124,0.24596,0.59375
2739,0.14086,-2.4554,32.531,-12,14,2,0,0.27273,282.05,0.14421,1.1693,0.07842,-0.10402,2.1631,-0.087631,-0.054009,-0.019838,0.005412,0.078776,0.07729,0.00097228,0.0045374,0.0067167,0.0075594,0.049719,0.053317,0.14071,0.14066,0.1397,0.13516,0.1285,0.12099,0.071454,0.65313,0.36279,1.2562,0.22414,0.30333,1.3133,0.17842,1.05,1.925,0.46967,0.2727,0.25633,0.14286
2740,2.1008,0.13917,9.7353,33,0,33,0,0.025,76.041,0.27791,0.11499,0.0025048,0.039042,2.1799,0.0037259,-7.18E-05,-0.0088976,-0.0062589,0.0040057,0.0074967,0.024466,0.051167,0.032317,0.027346,0.024057,0.029465,0.18722,0.18588,0.16143,0.1104,0.079901,0.053108,0.03324,0.86927,0.14196,0.85842,0.28181,0.53667,0.80667,0.32829,1.6067,8.3767,4.652,0.37099,0.30128,0.84615
2741,1.519,-2.7892,1.8422,-18,18,0,0,0,4.4537,0.28309,0.054713,0.00076511,0.2801,1.8679,0.015447,0.034742,0.0090852,-0.017963,-0.021599,-0.019712,0.027122,0.038965,0.030713,0.022455,0.02693,0.033305,0.18299,0.18135,0.15432,0.11552,0.085264,0.063403,0.037657,0.40676,0.050814,0.89091,0.0099747,0.86667,0.89,0.011196,0.043333,0.27619,0.40782,0.014228,0.0087112,0
2742,0.72919,-1.6481,17.596,6,9,17,1,0.12195,736.79,0.39508,0.36606,0.03253,-0.25296,3.1822,0.03658,0.0011429,-0.022899,-0.021088,-0.001338,0.0076025,0.0071146,0.02632,0.029373,0.054699,0.037288,0.016115,0.1709,0.1706,0.16379,0.13787,0.10947,0.055891,0.020569,0.77692,0.21305,0.79309,0.17401,0.25667,0.83667,0.2194,0.88333,5.9789,2.1519,0.20309,0.17508,0.425
2743,1.8326,-2.1023,27.815,-26,26,0,0,0.078947,343.39,0.12464,0.27445,0.026871,-0.06537,2.0277,-0.018021,0.0058537,0.014981,0.0085243,-0.0019543,-0.0093835,0.0042591,0.008765,0.0068951,0.0059639,0.04121,0.042305,0.13672,0.13703,0.13384,0.12735,0.12481,0.12743,0.10342,0.80349,0.24838,0.73781,0.016057,0.71,0.74,0.021763,0.056667,0.70004,0.62347,0.014561,0.0076839,0
2744,0.36291,-2.3914,89.027,0,7,7,0,0.064516,1671.3,0.18437,1.3047,0.030834,-0.19853,2.4389,0.030197,0.012948,0.0016119,-0.012143,-0.02027,-0.012343,0.0012978,0.0070896,0.0097456,0.01336,0.025027,0.061496,0.14243,0.14239,0.1411,0.13402,0.12445,0.11116,0.086441,1.1603,0.65524,0.90452,0.13393,0.57667,0.90333,0.14807,0.82667,2.0418,0.75547,0.2294,0.2045,0.2
2745,0.96715,-1.7584,2.2697,0,11,9,-1,0.052632,14.1,0.26951,0.079568,0.00065795,-0.30091,2.2497,-0.014282,-0.021141,0.0012409,0.016581,0.016677,0.00092505,0.012144,0.024363,0.022222,0.027374,0.030596,0.029561,0.16341,0.1629,0.1511,0.12741,0.10654,0.082348,0.060038,-0.34142,0.084404,0.9393,0.14384,0.30667,0.975,0.15314,0.80333,3.6926,1.714,0.12847,0.11066,0.2973
2746,0.10213,-1.9771,6.257,11,0,11,0,0,10.042,0.61681,0.31992,0.00043896,0.058491,2.0062,-0.0059586,0.0071632,0.016851,0.010865,-0.011357,-0.017564,0.0077386,0.04254,0.053108,0.050401,0.0095537,0.014124,0.18544,0.18505,0.17741,0.13509,0.08234,0.032588,0.024622,0.81146,0.10251,0.92056,0.27774,0.53,1.045,0.30171,0.67667,8.1883,1.4919,0.4648,0.21405,1
2747,0.89317,-1.2613,11.912,10,8,26,4,0,17.445,0.46829,0.18037,0.00043188,-0.48422,3.066,0.0097736,0.012563,0.0099377,0.0010935,-0.011945,-0.021422,0.024487,0.073248,0.055596,0.032274,0.01136,0.0043749,0.20458,0.20335,0.1792,0.10692,0.055131,0.026828,0.022654,1.1742,0.078918,0.70726,0.19504,0.44,0.72,0.27577,0.99667,9.001,3.9071,0.30167,0.19247,0.68182
2748,1.8245,-1.7184,26.782,-8,10,2,0,0,15.097,0.55566,0.47204,0.0029971,0.35204,1.6393,0.019553,0.067088,0.031123,-0.027145,-0.038269,-0.052349,0.00857,0.039252,0.046216,0.031595,0.012217,0.0073653,0.15187,0.15337,0.14818,0.11569,0.083028,0.080077,0.12257,1.769,0.10465,0.87781,0.043483,0.82,0.87,0.049535,0.18667,1.2595,0.83161,0.031617,0.021446,0.12903
2749,0.33401,-2.3031,3.3242,-2,7,5,0,0.064516,22.225,0.42281,0.13091,0.0031204,0.12543,1.3793,0.062109,0.054368,0.024597,-0.038201,-0.052205,-0.050668,0.014196,0.035126,0.045728,0.02835,0.02975,0.018174,0.17802,0.17711,0.16331,0.12898,0.084752,0.059811,0.036696,0.45544,0.13512,0.89946,0.15093,0.33333,0.94,0.1678,0.64,2.9093,0.80789,0.16322,0.14927,0.16667
2750,0.4805,-2.5854,12.02,-30,30,0,0,0.019608,41.706,0.39141,0.15748,0.0025057,0.28965,2.0871,0.059316,0.039148,0.0017912,-0.021733,-0.034596,-0.043925,0.028076,0.054006,0.046694,0.021887,0.0053351,0.026559,0.19601,0.19391,0.16584,0.11187,0.06598,0.044438,0.039395,0.94724,0.14292,0.5468,0.053719,0.48333,0.52333,0.098243,0.22,3.7724,1.0973,0.018,0.013553,0.02
2751,1.8803,-0.56285,5.9817,23,0,25,1,0.030303,19.246,0.37508,0.11649,0.00075424,-0.064135,2.3859,-0.00025643,0.0022929,-0.0011652,-0.0050206,-0.0031938,0.0073431,0.01743,0.060935,0.038808,0.02462,0.014279,0.014697,0.17686,0.17722,0.1616,0.10423,0.072471,0.06176,0.075096,0.74259,0.20826,0.89131,0.17361,0.52,0.88,0.19477,0.81667,4.5932,3.3359,0.26616,0.18197,0.84375
2752,1.3249,-2.0314,13.598,-18,21,3,0,0,27.357,0.36576,0.16488,0.0010336,0.58208,3.0598,0.0071982,-0.010571,-0.010129,-0.00181,0.0059501,0.009362,0.024729,0.056477,0.040965,0.030547,0.021836,0.017847,0.19474,0.19385,0.16917,0.11279,0.072124,0.042426,0.022502,1.0825,0.086091,0.83187,0.062505,0.73333,0.82,0.075137,0.29333,3.8097,1.9835,0.0447,0.036514,0.063492
2753,0.92338,-1.9412,16.02,5,5,10,0,0,6.3995,0.6021,0.48798,0.0011988,0.16226,1.4756,0.034022,0.043946,0.01238,-0.019384,-0.031174,-0.03979,0.011322,0.039468,0.065137,0.047468,0.015863,0.0025193,0.1848,0.18481,0.17437,0.13633,0.074116,0.033697,0.030097,0.86322,0.088587,0.72608,0.093478,0.67,0.7,0.12874,0.58667,4.0093,3.5487,0.094415,0.076976,0.46774
2754,1.3499,-1.8732,20.373,-7,7,0,0,0.083333,8.002,0.37419,0.43345,0.0057651,0.1045,1.69,0.064322,0.091013,0.029212,-0.033873,-0.066127,-0.084547,0.0075205,0.030693,0.029514,0.030057,0.027223,0.070466,0.15975,0.15954,0.1522,0.12186,0.093041,0.06639,0.051743,0.74454,0.16253,0.7775,0.027418,0.72667,0.78,0.035265,0.086667,0.34512,0.16292,0.013853,0.0080779,0
2755,0.80437,-2.3553,6.2749,-9,13,4,0,0.078947,65.62,0.238,0.16401,0.00083997,0.20276,1.8498,0.014931,0.021985,0.0033905,-0.013969,-0.012158,-0.01418,0.0044162,0.0062876,0.0081191,0.0085137,0.011243,0.029463,0.09641,0.099132,0.10066,0.10628,0.12211,0.16139,0.24597,0.31533,0.31393,0.72281,0.066687,0.51,0.71667,0.092261,0.52,1.7757,1.4342,0.10546,0.098041,0.081081
2756,0.58925,-1.9342,77.139,6,6,12,0,0.17241,719.08,0.20917,1.0026,0.043978,-0.15105,2.3477,0.0027255,0.047398,0.024989,-0.011551,-0.050923,-0.012638,0.0020401,0.0070274,0.011706,0.018259,0.027986,0.057803,0.14167,0.14174,0.14001,0.1336,0.12324,0.10759,0.087321,1.2633,0.43535,0.95586,0.18161,0.71333,0.93333,0.19,1.04,2.8348,1.7924,0.28475,0.24254,0.39286
2757,1.7685,-0.92663,20.595,39,0,43,2,0.42857,333.73,0.39718,0.51123,0.015137,-0.75086,3.8783,0.042295,0.037924,0.026874,0.017758,-0.011902,-0.11295,0.0069663,0.017757,0.041149,0.024176,0.033553,0.035793,0.1624,0.16199,0.15531,0.13813,0.09816,0.076623,0.048002,-0.56464,0.26087,0.51179,0.076407,0.39,0.49833,0.14929,0.33333,6.4178,9.8804,0.11656,0.072304,0.69091
2758,0.83716,-1.8299,28.68,19,12,31,0,0.11594,621.26,0.2322,0.49861,0.01535,0.16651,2.3396,0.015102,0.013463,-0.0071239,-0.013434,-0.0074165,-0.00059083,0.0038904,0.011746,0.016666,0.024071,0.040467,0.034253,0.15348,0.15327,0.14939,0.13767,0.12106,0.097124,0.056923,0.67702,0.38508,0.76841,0.12343,0.25333,0.79,0.16063,0.67,6.8963,5.7348,0.15697,0.1227,0.44118
2759,2.096,-1.6439,6.5989,-7,7,0,0,0,9.5782,0.47714,0.16705,0.00086337,0.23516,2.1025,-0.024683,-0.012199,0.0072046,0.039294,0.021412,-0.031028,0.019035,0.06086,0.066666,0.037448,0.012306,0.0038499,0.2037,0.20301,0.18403,0.12334,0.056986,0.019988,0.0087721,0.96516,0.16224,0.98642,0.028584,0.92,0.98667,0.028977,0.11667,0.59549,0.6015,0.028793,0.017906,0.11538
2760,2.4069,-0.77029,8.0857,8,4,8,-2,0.10526,70.955,0.2685,0.1448,0.0037324,0.38639,2.1027,0.017125,0.0098757,0.0022203,-0.00237,-0.012303,-0.014547,0.012278,0.030696,0.020419,0.023804,0.030896,0.037952,0.16668,0.16612,0.15386,0.12318,0.10313,0.079579,0.051396,0.55312,0.15543,0.7314,0.046251,0.65,0.72667,0.063235,0.17667,1.94,1.8686,0.048904,0.032493,0.2973
2761,1.716,-1.8021,10.249,-13,13,0,0,0,19.503,0.39363,0.24855,0.001439,0.2103,1.5951,0.025889,0.048888,0.019284,-0.023068,-0.036304,-0.034688,0.010352,0.030065,0.033342,0.03017,0.026757,0.026449,0.17039,0.16989,0.15969,0.12992,0.097374,0.069459,0.046144,0.80937,0.090198,0.74946,0.03556,0.68,0.74667,0.047448,0.14333,1.3603,0.78279,0.020473,0.012568,0
2762,1.3941,-2.32,11.587,-19,19,0,0,0.25,183.96,0.10198,0.26557,0.0070178,-0.17811,1.9944,-0.053743,-0.035131,-0.0013039,0.038024,0.040905,0.011249,0.00265,0.0054382,0.0045405,0.012674,0.028876,0.075545,0.13886,0.13872,0.1361,0.13068,0.12618,0.11395,0.085783,0.41629,0.19616,1.0015,0.031038,0.92333,1.005,0.03099,0.13,0.67919,0.45929,0.021886,0.014,0.037037
2763,1.5543,-1.755,7.8614,-9,16,7,0,0.025,6.8664,0.52641,0.25992,0.0027124,0.60736,1.9959,0.081294,0.046305,-0.014432,-0.040501,-0.043752,-0.028915,0.012015,0.045673,0.068913,0.03397,0.021714,0.0055422,0.19174,0.19139,0.17948,0.1342,0.06646,0.034263,0.014634,0.83186,0.083671,0.70933,0.044799,0.65333,0.7,0.063157,0.21667,1.8365,1.6165,0.045903,0.035712,0.17949
2764,0.35667,-2.3837,9.9502,-11,16,5,0,0.40476,168.44,0.16265,0.16986,0.002013,-0.119,2.4365,0.00090534,-0.025764,-0.017646,0.016919,0.021618,0.0039679,0.0034289,0.0093434,0.0070479,0.0091997,0.025769,0.029248,0.11023,0.11221,0.11324,0.11279,0.12347,0.1496,0.19442,-0.38121,0.15732,0.80714,0.12024,0.29667,0.82833,0.14897,0.73667,2.5864,0.98702,0.14707,0.13991,0.073171
2765,2.1535,-0.45745,2.902,35,0,31,-2,0,8.7382,0.42992,0.13874,0.00038753,0.0058951,2.4884,-0.0036677,-0.0016686,-0.00017117,0.0010284,0.0011088,0.0033702,0.0051021,0.012331,0.015762,0.013151,0.014338,0.011789,0.090103,0.093673,0.096231,0.099212,0.11413,0.1628,0.27138,0.41105,0.07197,0.67195,0.10341,0.52,0.66,0.15389,0.46667,4.5304,5.4617,0.15206,0.096927,0.775
2766,1.1009,-1.9561,69.786,-1,19,12,-3,0,301.56,0.60696,1.0457,0.076223,0.7413,3.0445,-0.30408,-0.2015,-0.12475,-0.010268,0.18536,0.45525,0.0089955,0.032013,0.062984,0.050369,0.01393,0.00077848,0.1866,0.18601,0.17703,0.14524,0.082669,0.033433,0.019955,1.3816,0.15729,0.3937,0.036285,0.34,0.38667,0.092165,0.15,10.899,5.588,0.019935,0.011692,0.0073529
